,Date,goals_for,goals_against,goals,shots,shots_on_target,shots_on_target_pct,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,venue_code,time,day_code,hometeam_code,opponent_code,target
905,2021-11-28,1,1,1,23,5,21.7,16.8,0,1,1,2.7,1.9,0.08,-1.7,-1.9,16,11,8,6,2,10,19,52.6,9,7,0,7,12,28,7,2,1,16.5,6,1,2,2
906,2021-12-04,2,3,2,19,7,36.8,17.5,0,0,0,1.1,1.1,0.06,0.9,0.9,6,5,0,5,1,1,7,14.3,6,10,1,9,6,12,11,1,0,12.5,5,1,9,0
907,2021-12-16,1,1,1,23,10,43.5,14.7,2,0,0,2.9,2.9,0.13,-1.9,-1.9,11,8,4,5,2,4,13,30.8,9,9,1,8,2,13,6,0,1,19.75,3,1,4,2
908,2021-12-29,1,1,1,11,5,45.5,13.6,0,0,0,0.7,0.7,0.06,0.3,0.3,23,15,12,10,1,7,21,33.3,14,11,4,7,10,33,25,0,1,19.5,2,1,7,2
909,2022-01-02,2,2,2,15,6,40.0,18.0,3,0,0,1.2,1.2,0.08,0.8,0.8,19,11,5,13,1,9,19,47.4,10,12,2,10,17,36,16,2,1,16.5,6,1,3,2
910,2022-01-15,0,1,0,4,1,25.0,19.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3,22,13,13,6,3,9,25,36.0,16,11,2,9,11,33,23,1,0,12.5,5,1,6,0
911,2022-01-18,1,1,1,15,3,20.0,21.1,1,0,0,0.7,0.7,0.05,0.3,0.3,14,7,6,7,1,7,14,50.0,7,13,5,8,10,24,25,0,0,20.0,1,1,7,2
912,2022-01-23,2,0,2,15,7,46.7,15.9,0,0,0,1.2,1.2,0.08,0.8,0.8,15,11,3,10,2,5,13,38.5,8,6,1,5,10,25,12,0,1,16.5,6,1,0,1
913,2022-02-19,1,0,1,9,3,33.3,17.0,1,0,0,0.9,0.9,0.1,0.1,0.1,17,8,5,9,3,10,18,55.6,8,9,2,7,8,25,16,1,0,15.0,5,1,10,1
914,2022-03-13,1,0,1,8,3,37.5,16.4,1,0,0,1.1,1.1,0.14,-0.1,-0.1,14,8,9,3,2,10,17,58.8,7,12,0,12,6,20,14,0,1,14.0,6,1,8,1
915,2022-04-20,2,4,2,11,2,18.2,15.9,0,0,0,0.7,0.7,0.06,1.3,1.3,23,13,11,8,4,11,18,61.1,7,13,3,10,10,33,7,1,1,19.75,2,1,5,0
916,2022-04-24,1,0,1,25,4,16.0,19.0,0,0,1,3.0,2.2,0.09,-2.0,-1.2,11,6,4,4,3,3,7,42.9,4,16,2,14,9,20,7,0,1,14.0,6,1,9,1
917,2022-04-28,1,1,1,21,6,28.6,17.4,0,0,0,1.9,1.9,0.09,-0.9,-0.9,12,6,2,7,3,5,13,38.5,8,8,2,6,9,21,15,0,0,19.75,3,1,2,2
918,2022-05-01,0,1,0,17,5,29.4,17.9,0,0,0,0.8,0.8,0.05,-0.8,-0.8,18,6,9,8,1,6,14,42.9,8,10,1,9,5,23,18,1,0,14.0,6,1,4,0
919,2021-09-11,4,1,4,21,6,28.6,20.5,0,0,0,2.5,2.5,0.12,1.5,1.5,19,11,12,4,3,8,20,40.0,12,12,3,9,4,23,11,2,1,15.0,5,2,8,1
920,2021-09-19,2,1,2,17,10,58.8,17.1,0,0,0,2.0,2.0,0.15,0.0,0.0,14,9,5,5,4,3,17,17.6,14,13,4,9,2,16,19,1,0,14.0,6,2,9,1
921,2021-10-02,1,1,1,13,6,46.2,15.1,0,0,0,1.0,1.0,0.08,0.0,0.0,7,3,4,3,0,5,11,45.5,6,10,4,6,6,13,15,0,1,12.5,5,2,4,2
922,2021-10-24,0,5,0,12,3,25.0,15.5,0,0,0,1.6,1.6,0.13,-1.6,-1.6,5,3,3,2,0,2,4,50.0,2,9,6,3,11,16,13,1,1,16.5,6,2,3,0
923,2021-10-30,3,0,3,10,4,40.0,17.9,0,0,0,1.5,1.5,0.15,1.5,1.5,17,12,8,6,3,12,31,38.7,19,16,3,13,7,24,33,0,0,17.5,5,2,0,1
924,2021-11-06,0,2,0,5,1,20.0,17.3,0,0,0,0.9,0.9,0.2,-0.9,-0.9,18,11,13,5,0,8,19,42.1,11,10,3,7,6,24,23,1,1,12.5,5,2,6,0
925,2021-11-28,1,1,1,3,2,66.7,20.7,0,0,0,0.9,0.9,0.3,0.1,0.1,21,15,13,6,2,11,19,57.9,8,20,8,12,9,30,38,1,0,16.5,6,2,1,2
926,2021-12-02,3,2,3,13,9,69.2,19.7,0,1,1,1.9,1.2,0.09,1.1,0.8,18,13,14,2,2,5,19,26.3,14,12,4,8,9,27,19,1,1,20.25,3,2,5,1
927,2021-12-05,1,0,1,16,3,18.8,19.2,2,0,0,0.9,0.9,0.06,0.1,0.1,24,11,17,4,3,4,10,40.0,6,8,3,5,8,32,14,0,1,14.0,6,2,10,1
928,2021-12-27,1,1,1,13,3,23.1,17.9,0,0,0,1.6,1.6,0.13,-0.6,-0.6,17,10,8,9,0,8,20,40.0,12,9,2,7,10,27,19,0,0,20.0,0,2,8,2
929,2022-01-22,1,0,1,18,3,16.7,18.3,1,0,0,1.9,1.9,0.1,-0.9,-0.9,17,11,9,7,1,9,18,50.0,9,9,2,7,4,21,17,0,1,15.0,5,2,9,1
930,2022-02-15,2,0,2,19,7,36.8,19.7,2,0,0,1.7,1.7,0.09,0.3,0.3,18,10,7,5,6,9,14,64.3,5,8,1,7,8,26,16,0,1,20.25,1,2,7,1
931,2022-03-06,1,4,1,5,2,40.0,14.1,0,0,0,0.5,0.5,0.1,0.5,0.5,16,7,11,5,0,12,28,42.9,16,15,8,7,11,27,21,1,0,16.5,6,2,6,0
932,2022-03-12,3,2,3,10,6,60.0,16.1,0,0,0,1.0,1.0,0.1,2.0,2.0,13,9,9,3,1,5,19,26.3,14,13,6,7,14,27,18,1,1,17.5,5,2,0,1
933,2022-04-09,0,1,0,12,4,33.3,17.5,0,0,0,0.8,0.8,0.06,-0.8,-0.8,15,10,8,2,5,4,14,28.6,10,11,2,9,12,27,14,0,0,12.5,5,2,4,0
934,2022-04-19,0,4,0,2,1,50.0,21.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,22,14,14,6,2,6,13,46.2,7,11,3,8,16,38,15,0,0,20.0,1,2,3,0
935,2022-04-23,1,3,1,13,5,38.5,18.1,0,0,1,1.8,1.0,0.08,-0.8,0.0,13,10,6,6,1,5,9,55.6,4,9,2,7,9,22,17,0,0,12.5,5,2,5,0
936,2022-04-28,1,1,1,6,3,50.0,15.9,0,0,0,0.5,0.5,0.09,0.5,0.5,16,12,14,2,0,4,13,30.8,9,13,6,7,14,30,32,0,1,19.75,3,2,1,2
937,2022-05-07,0,4,0,15,5,33.3,19.4,1,0,0,0.9,0.9,0.06,-0.9,-0.9,13,11,4,7,2,6,10,60.0,4,9,5,4,11,24,31,2,0,17.5,5,2,7,0
938,2022-05-22,0,1,0,10,4,40.0,19.8,1,0,0,0.7,0.7,0.08,-0.7,-0.7,17,10,6,8,3,12,18,66.7,6,8,0,8,12,29,10,1,0,16.0,6,2,10,0
939,2021-08-28,1,1,1,23,6,26.1,16.2,0,1,1,2.5,2.1,0.1,-1.5,-2.1,16,9,2,13,1,3,7,42.9,4,15,2,13,11,27,8,0,1,17.5,5,3,1,2
940,2021-09-18,3,0,3,25,10,40.0,16.4,1,0,0,3.1,3.1,0.13,-0.1,-0.1,21,11,6,10,5,10,17,58.8,7,12,6,6,10,31,26,1,1,15.0,5,3,10,1
941,2021-10-03,2,2,2,6,3,50.0,15.0,1,0,0,0.9,0.9,0.15,1.1,1.1,17,12,5,10,2,5,19,26.3,14,11,5,6,17,34,15,0,1,16.5,6,3,6,2
942,2021-10-24,5,0,5,19,8,42.1,16.6,0,0,0,3.4,3.4,0.18,1.6,1.6,11,7,2,6,3,3,15,20.0,12,12,3,9,11,22,23,0,0,16.5,6,3,2,1
943,2021-10-30,2,2,2,14,3,21.4,20.8,0,0,0,1.5,1.5,0.1,0.5,0.5,10,5,5,2,3,2,13,15.4,11,9,0,9,16,26,19,0,1,15.0,5,3,7,2
944,2021-11-07,2,3,2,16,5,31.3,16.7,1,0,0,1.2,1.2,0.08,0.8,0.8,6,4,2,4,0,3,12,25.0,9,11,2,9,12,18,15,0,0,16.5,6,3,9,0
945,2021-11-20,4,0,4,19,9,47.4,13.4,0,0,0,4.3,4.3,0.23,-0.3,-0.3,14,8,1,8,5,6,15,40.0,9,5,2,3,4,18,9,0,1,17.5,5,3,5,1
946,2021-12-01,4,1,4,16,7,43.8,16.5,1,0,0,2.4,2.4,0.15,1.6,1.6,15,11,5,7,3,8,16,50.0,8,13,4,9,9,24,13,0,0,20.25,2,3,4,1
947,2021-12-16,3,1,3,23,8,34.8,16.4,0,0,0,2.7,2.7,0.14,0.3,0.3,12,9,4,4,4,4,10,40.0,6,3,0,3,9,21,4,1,1,20.0,3,3,8,1
948,2021-12-19,2,2,2,18,6,33.3,16.7,0,0,0,1.1,1.1,0.06,0.9,0.9,25,13,11,7,7,10,19,52.6,9,13,2,11,11,36,15,1,0,16.5,6,3,0,2
949,2022-01-02,2,2,2,10,6,60.0,17.9,0,0,0,1.3,1.3,0.13,0.7,0.7,12,5,6,6,0,4,17,23.5,13,7,4,3,10,22,24,0,0,16.5,6,3,1,2
950,2022-01-23,3,1,3,13,6,46.2,21.6,0,1,1,1.9,1.1,0.08,1.1,0.9,7,6,1,2,4,0,6,0.0,6,8,0,8,9,16,11,1,0,14.0,6,3,10,1
951,2022-03-05,1,0,1,22,5,22.7,19.1,1,0,0,2.4,2.4,0.11,-1.4,-1.4,11,6,6,4,1,8,14,57.1,6,11,4,7,5,16,10,0,1,17.5,5,3,9,1
952,2022-03-12,2,0,2,17,8,47.1,15.2,0,1,1,2.2,1.5,0.09,-0.2,-0.5,15,9,5,10,0,4,14,28.6,10,8,1,7,9,24,16,0,0,12.5,5,3,7,1
953,2022-03-16,2,0,2,9,3,33.3,14.4,0,0,0,0.8,0.8,0.09,1.2,1.2,16,8,8,7,1,2,16,12.5,14,15,4,11,11,27,14,1,0,20.25,2,3,5,1
954,2022-04-10,2,2,2,6,4,66.7,22.9,0,0,0,1.3,1.3,0.22,0.7,0.7,18,12,10,7,1,14,24,58.3,10,7,3,4,8,26,19,0,0,16.5,6,3,6,2
955,2022-04-19,4,0,4,14,5,35.7,15.5,0,0,0,2.0,2.0,0.14,2.0,2.0,15,11,4,9,2,4,11,36.4,7,12,1,11,10,25,7,0,1,20.0,1,3,2,1
956,2022-04-24,2,0,2,18,4,22.2,15.3,0,0,0,1.7,1.7,0.11,0.3,0.3,15,10,8,5,2,12,20,60.0,8,14,4,10,4,19,6,0,1,16.5,6,3,4,1
957,2022-04-30,1,0,1,24,10,41.7,17.7,2,0,0,2.3,2.3,0.1,-1.3,-1.3,15,6,9,5,1,4,19,21.1,15,14,1,13,6,21,15,0,0,12.5,5,3,8,1
958,2022-05-07,1,1,1,22,3,13.6,19.6,1,0,0,1.3,1.3,0.06,-0.3,-0.3,19,11,7,7,5,11,20,55.0,9,13,3,10,4,23,14,0,1,19.75,5,3,0,2
959,2021-08-28,2,0,2,13,4,30.8,21.2,0,1,1,1.4,0.6,0.05,0.6,0.4,17,10,11,6,0,6,16,37.5,10,16,6,10,15,32,16,0,0,15.0,5,4,7,1
960,2021-10-02,1,1,1,12,2,16.7,14.5,0,0,0,1.3,1.3,0.11,-0.3,-0.3,20,13,15,3,2,13,24,54.2,11,14,1,13,9,29,32,0,0,12.5,5,4,2,2
961,2021-10-17,0,1,0,15,2,13.3,14.7,0,0,0,0.9,0.9,0.06,-0.9,-0.9,19,12,11,6,2,13,21,61.9,8,14,8,6,10,29,27,0,1,14.0,6,4,9,0
962,2021-11-07,0,0,0,12,2,16.7,18.3,0,0,0,0.6,0.6,0.05,-0.6,-0.6,22,13,9,8,5,7,18,38.9,11,10,4,6,15,37,16,0,1,14.0,6,4,0,2
963,2021-11-21,0,3,0,4,1,25.0,15.5,1,0,0,0.2,0.2,0.05,-0.2,-0.2,18,7,15,2,1,7,15,46.7,8,11,4,7,6,24,19,1,0,14.0,6,4,6,0
964,2021-12-01,1,4,1,8,2,25.0,20.8,1,0,0,0.7,0.7,0.09,0.3,0.3,9,6,4,4,1,7,15,46.7,8,13,4,9,16,25,16,2,1,20.25,2,4,3,0
965,2021-12-06,2,1,2,11,5,45.5,17.1,0,0,0,0.9,0.9,0.09,1.1,1.1,13,7,5,5,3,1,12,8.3,11,14,3,11,11,24,13,0,1,20.0,0,4,5,1
966,2021-12-12,1,3,1,12,6,50.0,20.5,1,0,0,1.0,1.0,0.09,0.0,0.0,25,16,12,8,5,9,19,47.4,10,13,6,7,5,30,26,2,0,16.5,6,4,10,0
967,2021-12-16,1,1,1,5,3,60.0,21.1,0,0,0,0.6,0.6,0.11,0.4,0.4,19,8,10,6,3,11,24,45.8,13,7,3,4,9,28,23,1,0,19.75,3,4,1,2
968,2022-01-02,2,3,2,16,6,37.5,17.9,0,0,1,1.6,0.9,0.06,0.4,1.1,17,11,7,9,1,9,19,47.4,10,11,4,7,9,26,11,0,1,14.0,6,4,7,0
969,2022-02-08,1,3,0,11,2,18.2,19.1,1,0,0,0.7,0.7,0.06,-0.7,-0.7,19,9,7,8,4,9,30,30.0,21,16,5,11,4,23,14,0,0,19.75,1,4,8,0
970,2022-02-26,0,1,0,6,2,33.3,19.1,1,0,0,0.5,0.5,0.08,-0.5,-0.5,22,10,10,11,1,4,21,19.0,17,10,2,8,7,29,30,1,1,17.5,5,4,6,0
971,2022-03-07,0,5,0,6,0,0.0,22.5,1,0,0,0.2,0.2,0.03,-0.2,-0.2,20,10,7,12,1,6,14,42.9,8,13,2,11,6,26,12,1,0,20.0,0,4,0,0
972,2022-03-17,1,0,1,9,3,33.3,17.2,1,0,0,0.7,0.7,0.07,0.3,0.3,18,9,9,8,1,12,18,66.7,6,12,5,7,3,21,27,0,1,19.75,3,4,8,1
973,2022-04-03,1,2,1,13,2,15.4,18.7,0,0,0,0.7,0.7,0.05,0.3,0.3,9,7,6,3,0,4,10,40.0,6,12,2,10,10,19,16,1,0,14.0,6,4,9,0
974,2022-04-09,1,0,1,7,3,42.9,18.3,0,0,0,0.4,0.4,0.05,0.6,0.6,18,12,10,7,1,10,20,50.0,10,22,7,15,12,30,36,0,1,12.5,5,4,2,1
975,2022-04-24,0,2,0,9,1,11.1,19.1,1,0,0,0.4,0.4,0.04,-0.4,-0.4,20,10,15,4,1,12,18,66.7,6,14,3,11,14,34,37,0,0,16.5,6,4,3,0
976,2022-05-01,1,0,1,9,4,44.4,17.8,1,0,0,0.8,0.8,0.09,0.2,0.2,13,10,7,4,2,5,17,29.4,12,20,5,15,10,23,25,0,1,14.0,6,4,1,1
977,2022-05-19,3,2,3,12,6,50.0,18.5,1,0,0,0.8,0.8,0.06,2.2,2.2,25,13,13,10,2,6,11,54.5,5,7,0,7,7,32,21,0,1,19.75,3,4,10,1
978,2022-05-22,1,5,1,6,2,33.3,17.7,0,0,0,1.1,1.1,0.19,-0.1,-0.1,21,8,19,1,1,10,17,58.8,7,16,7,9,1,22,30,1,0,16.0,6,4,5,0
979,2021-08-22,0,2,0,6,3,50.0,18.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3,20,17,8,6,6,9,16,56.3,7,20,11,9,6,26,12,0,1,16.5,6,5,1,0
980,2021-08-28,0,5,0,1,0,0.0,6.8,0,0,0,0.2,0.2,0.21,-0.2,-0.2,9,6,6,2,1,7,14,50.0,7,14,9,5,12,21,30,1,0,12.5,5,5,6,0
981,2021-09-26,3,1,3,12,7,58.3,17.7,0,0,0,1.1,1.1,0.09,1.9,1.9,22,15,14,7,1,6,16,37.5,10,12,1,11,10,32,20,0,1,16.5,6,5,0,1
982,2021-10-02,0,0,0,8,2,25.0,21.1,1,0,0,0.4,0.4,0.05,-0.4,-0.4,8,5,3,5,0,2,8,25.0,6,15,7,8,11,19,20,0,0,17.5,5,5,7,2
983,2021-10-18,2,2,2,17,6,35.3,17.6,1,0,0,1.7,1.7,0.11,0.3,0.3,17,9,8,8,1,13,20,65.0,7,7,0,7,7,24,6,3,1,20.0,0,5,10,2
984,2021-11-20,0,4,0,5,3,60.0,19.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4,18,6,13,4,1,15,24,62.5,9,10,6,4,8,26,17,3,0,17.5,5,5,3,0
985,2021-11-27,2,0,2,24,6,25.0,17.8,1,0,0,2.5,2.5,0.11,-0.5,-0.5,14,8,2,6,6,7,16,43.8,9,5,2,3,3,17,12,0,1,12.5,5,5,8,1
986,2021-12-02,2,3,2,17,7,41.2,16.5,1,0,0,1.4,1.4,0.09,0.6,0.6,10,6,6,3,1,5,9,55.6,4,2,1,1,9,19,14,1,0,20.25,3,5,2,0
987,2021-12-06,1,2,1,10,3,30.0,16.1,0,0,0,1.0,1.0,0.1,0.0,0.0,19,4,7,11,1,8,14,57.1,6,12,3,9,10,29,14,0,0,20.0,0,5,4,0
988,2021-12-15,2,0,2,20,7,35.0,19.6,2,0,1,2.8,2.0,0.1,-0.8,0.0,22,13,11,6,5,5,14,35.7,9,7,3,4,5,27,21,1,1,20.0,2,5,9,1
989,2022-01-01,1,2,1,7,2,28.6,15.6,0,0,0,0.8,0.8,0.11,0.2,0.2,16,6,11,4,1,8,18,44.4,10,13,7,6,10,26,15,1,1,12.5,5,5,6,0
990,2022-03-16,0,2,0,9,2,22.2,22.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5,16,12,8,6,2,5,9,55.6,4,13,4,9,5,21,18,0,1,20.25,2,5,3,0
991,2022-04-04,0,3,0,12,3,25.0,18.5,0,0,0,0.8,0.8,0.07,-0.8,-0.8,16,9,7,3,6,6,15,40.0,9,3,0,3,8,24,5,0,0,20.0,0,5,10,0
992,2022-04-09,1,2,1,20,4,20.0,16.7,2,0,0,1.9,1.9,0.1,-0.9,-0.9,9,6,4,3,2,3,8,37.5,5,9,0,9,6,15,9,0,1,15.0,5,5,7,0
993,2022-04-20,4,2,4,13,3,23.1,19.5,0,1,1,2.0,1.2,0.1,2.0,1.8,20,9,9,8,3,6,14,42.9,8,19,4,15,15,35,26,1,0,19.75,2,5,1,1
994,2022-04-23,3,1,3,13,6,46.2,19.3,1,1,1,2.3,1.8,0.15,0.7,0.2,10,7,6,2,2,4,9,44.4,5,7,3,4,7,17,17,1,1,12.5,5,5,2,1
995,2022-05-01,2,1,2,13,7,53.8,19.3,0,0,0,0.9,0.9,0.07,1.1,1.1,16,9,7,7,2,8,13,61.5,5,11,4,7,10,26,27,0,0,16.5,6,5,9,1
996,2022-05-12,0,3,0,9,5,55.6,24.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5,6,2,6,0,0,1,6,16.7,5,8,4,4,9,15,11,0,0,19.75,3,5,0,0
997,2022-05-16,0,2,0,11,2,18.2,21.1,0,0,0,0.6,0.6,0.05,-0.6,-0.6,15,8,10,4,1,5,18,27.8,13,9,5,4,4,19,29,0,0,20.0,0,5,8,0
998,2022-05-22,5,1,5,25,8,32.0,17.0,0,1,1,4.2,3.5,0.14,0.8,0.5,12,6,8,2,2,4,12,33.3,8,9,1,8,5,17,12,0,1,16.0,6,5,4,1
999,2021-08-15,0,1,0,18,4,22.2,17.3,1,0,0,1.8,1.8,0.1,-1.8,-1.8,16,11,4,12,0,5,19,26.3,14,7,5,2,3,19,11,0,0,16.5,6,6,0,0
1000,2021-08-28,5,0,5,25,10,40.0,14.8,0,0,0,4.4,4.4,0.18,0.6,0.6,14,10,2,8,4,6,8,75.0,2,3,0,3,4,18,3,0,1,12.5,5,6,5,1
1001,2021-09-25,1,0,1,15,3,20.0,17.1,0,0,0,1.7,1.7,0.11,-0.7,-0.7,16,9,3,7,6,8,18,44.4,10,11,4,7,8,24,17,0,0,12.5,5,6,1,1
1002,2021-10-03,2,2,2,12,3,25.0,17.0,1,0,0,1.2,1.2,0.1,0.8,0.8,11,9,8,3,0,4,14,28.6,10,9,3,6,8,19,18,0,0,16.5,6,6,3,2
1003,2021-10-23,4,1,4,23,12,52.2,16.0,1,0,0,3.8,3.8,0.18,0.2,0.2,7,3,5,0,2,2,14,14.3,12,10,1,9,8,15,18,0,0,17.5,5,6,7,1
1004,2021-10-30,0,2,0,14,3,21.4,17.7,0,0,0,0.7,0.7,0.05,-0.7,-0.7,16,10,4,9,3,7,13,53.8,6,6,1,5,6,22,3,1,1,15.0,5,6,10,0
1005,2021-11-06,2,0,1,16,5,31.3,14.7,0,0,0,1.6,1.6,0.1,-0.6,-0.6,12,6,3,7,2,6,10,60.0,4,12,1,11,6,18,7,0,0,12.5,5,6,2,1
1006,2021-11-21,3,0,3,17,7,41.2,16.4,1,0,0,2.5,2.5,0.15,0.5,0.5,15,7,8,4,3,8,18,44.4,10,11,3,8,8,23,8,0,1,14.0,6,6,4,1
1007,2021-11-28,2,1,2,19,8,42.1,16.0,0,0,0,2.1,2.1,0.11,-0.1,-0.1,15,8,6,6,3,6,17,35.3,11,7,1,6,5,20,12,0,1,14.0,6,6,9,1
1008,2021-12-19,4,0,4,18,7,38.9,12.9,0,0,0,2.9,2.9,0.17,1.1,1.1,21,10,10,9,2,9,18,50.0,9,3,0,3,5,26,9,0,0,14.25,6,6,8,1
1009,2022-01-01,2,1,2,14,1,7.1,18.7,0,1,1,2.0,1.2,0.09,0.0,-0.2,14,7,4,3,7,8,17,47.1,9,2,1,1,2,16,23,1,0,12.5,5,6,5,1
1010,2022-01-15,1,0,1,11,6,54.5,16.5,1,0,0,1.0,1.0,0.09,0.0,0.0,8,5,0,5,3,3,10,30.0,7,9,1,8,3,11,10,0,1,12.5,5,6,1,1
1011,2022-02-19,2,3,2,20,3,15.0,16.2,0,1,1,2.1,1.3,0.07,-0.1,-0.3,13,10,3,9,1,8,10,80.0,2,4,0,4,9,22,2,0,1,17.5,5,6,0,0
1012,2022-02-26,1,0,1,13,8,61.5,16.3,0,0,0,1.8,1.8,0.14,-0.8,-0.8,17,8,10,5,2,4,13,30.8,9,2,1,1,12,29,19,0,0,17.5,5,6,4,1
1013,2022-03-06,4,1,4,24,10,41.7,15.2,1,0,0,2.7,2.7,0.13,1.3,1.3,13,8,6,5,2,9,18,50.0,9,8,2,6,11,24,9,0,1,16.5,6,6,2,1
1014,2022-03-14,0,0,0,19,4,21.1,17.2,0,0,0,2.8,2.8,0.15,-2.8,-2.8,13,9,4,4,5,3,17,17.6,14,9,1,8,9,22,8,2,0,20.0,0,6,10,2
1015,2022-04-10,2,2,2,11,4,36.4,17.8,1,0,0,1.3,1.3,0.11,0.7,0.7,17,6,10,5,2,5,9,55.6,4,5,0,5,8,25,12,0,1,16.5,6,6,3,2
1016,2022-04-20,3,0,3,17,5,29.4,20.0,0,0,0,1.3,1.3,0.07,1.7,1.7,16,11,8,6,2,10,17,58.8,7,6,0,6,11,27,16,0,1,20.0,2,6,7,1
1017,2022-05-08,5,0,5,21,9,42.9,16.0,1,0,0,3.1,3.1,0.16,1.9,1.9,8,5,3,5,0,5,11,45.5,6,3,0,3,5,13,12,0,1,16.5,6,6,8,1
1018,2022-05-15,2,2,1,30,7,23.3,18.6,2,0,1,2.4,1.6,0.05,-1.4,-0.6,10,7,5,3,2,5,11,45.5,6,2,1,1,5,15,13,2,0,14.0,6,6,9,2
1019,2021-08-28,0,2,0,14,3,21.4,22.3,2,0,0,0.7,0.7,0.06,-0.7,-0.7,25,16,15,8,2,11,18,61.1,7,13,5,8,10,35,15,0,1,15.0,5,7,4,0
1020,2021-09-27,1,1,1,8,4,50.0,15.8,0,0,0,0.8,0.8,0.09,0.2,0.2,29,19,12,8,9,6,10,60.0,4,5,2,3,10,39,14,0,0,20.0,0,7,10,2
1021,2021-10-02,0,0,0,21,2,9.5,17.7,0,0,0,1.1,1.1,0.05,-1.1,-1.1,16,5,7,6,3,8,14,57.1,6,15,1,14,9,25,14,0,1,17.5,5,7,5,2
1022,2021-10-23,1,4,1,9,4,44.4,18.9,0,1,1,1.3,0.5,0.06,-0.3,-0.5,16,11,8,7,1,10,22,45.5,12,13,6,7,13,29,9,0,1,17.5,5,7,6,0
1023,2021-10-30,2,2,2,9,6,66.7,17.0,0,0,0,1.0,1.0,0.11,1.0,1.0,20,10,8,10,2,4,14,28.6,10,13,5,8,16,36,17,0,0,15.0,5,7,3,2
1024,2021-11-06,1,1,1,13,4,30.8,17.9,0,1,1,1.5,0.7,0.05,-0.5,-0.7,15,12,3,12,0,5,9,55.6,4,7,1,6,6,21,25,0,1,17.5,5,7,8,2
1025,2021-12-01,1,1,1,9,3,33.3,16.0,1,0,0,1.3,1.3,0.15,-0.3,-0.3,19,12,7,9,3,6,17,35.3,11,11,3,8,5,24,26,0,0,19.5,2,7,9,2
1026,2021-12-29,1,1,1,18,6,33.3,20.2,1,0,0,0.9,0.9,0.05,0.1,0.1,23,14,9,12,2,7,14,50.0,7,17,3,14,9,32,19,1,0,19.5,2,7,1,2
1027,2022-01-02,3,2,3,12,5,41.7,19.1,0,0,0,1.7,1.7,0.14,1.3,1.3,25,15,14,10,1,14,30,46.7,16,15,4,11,6,31,33,0,0,14.0,6,7,4,1
1028,2022-01-14,1,1,0,18,3,16.7,18.2,0,0,1,2.0,1.2,0.06,-2.0,-1.2,21,12,11,7,3,11,20,55.0,9,10,1,9,9,30,10,0,1,20.0,4,7,10,2
1029,2022-01-18,1,1,1,10,2,20.0,16.2,0,0,0,0.7,0.7,0.07,0.3,0.3,16,11,12,3,1,8,12,66.7,4,13,6,7,17,33,20,0,1,20.0,1,7,1,2
1030,2022-02-15,0,2,0,10,3,30.0,18.9,0,0,0,0.7,0.7,0.07,-0.7,-0.7,17,7,5,8,4,6,24,25.0,18,21,8,13,22,39,19,2,0,20.25,1,7,2,0
1031,2022-03-05,1,2,1,15,4,26.7,14.2,0,0,0,1.5,1.5,0.1,-0.5,-0.5,11,6,6,4,1,7,9,77.8,2,12,2,10,12,23,8,1,0,15.0,5,7,8,0
1032,2022-03-12,0,2,0,8,3,37.5,18.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5,13,5,5,7,1,3,10,30.0,7,14,2,12,6,19,19,0,1,12.5,5,7,3,0
1033,2022-03-16,0,2,0,15,0,0.0,18.3,0,0,0,0.7,0.7,0.05,-0.7,-0.7,16,10,1,9,6,9,13,69.2,4,8,5,3,11,27,12,2,1,19.5,2,7,0,0
1034,2022-04-09,2,1,2,8,3,37.5,23.1,0,0,0,0.6,0.6,0.07,1.4,1.4,21,13,12,7,2,6,12,50.0,6,17,10,7,16,37,30,0,0,15.0,5,7,5,1
1035,2022-04-16,1,0,1,12,4,33.3,17.0,0,0,0,0.6,0.6,0.05,0.4,0.4,17,10,7,7,3,6,15,40.0,9,16,2,14,9,26,13,0,0,12.5,5,7,0,1
1036,2022-04-20,0,3,0,2,1,50.0,19.0,1,0,0,0.2,0.2,0.08,-0.2,-0.2,20,10,11,2,7,10,14,71.4,4,18,8,10,5,25,16,1,0,20.0,2,7,6,0
1037,2022-05-07,4,0,4,17,5,29.4,15.9,0,0,0,2.3,2.3,0.15,1.7,1.7,11,9,2,3,6,1,10,10.0,9,13,3,10,10,21,20,0,1,17.5,5,7,2,1
1038,2022-05-22,3,1,3,18,7,38.9,16.4,0,0,0,1.6,1.6,0.09,1.4,1.4,12,8,6,4,2,3,4,75.0,1,13,3,10,6,18,26,0,1,16.0,6,7,9,1
